gene,effect_size,t_p,u_p,n_tnbc,n_other,t_q,u_q,pan_cancer_mean_effect,median_log2_rsem_tnbc_tumor
RPS16,0.036442865158325954,0.6830978380179452,0.7765944513121634,25,1181,0.9178035794305371,0.9442036280497966,-2.0848187531219566,13.613195163680427
CELA3A,-0.008373483951229145,0.6828091012872497,0.7285656059535339,25,1138,0.9178035794305371,0.9310970710897106,-0.045861255029642764,0.0
GDPD3,0.011402052046743761,0.6825875564860717,0.589027259622942,25,1181,0.9178035794305371,0.8840585747299718,-0.02374175517442629,5.051086180599383
SLC30A2,0.007074293136930525,0.6833303184793271,0.9491044346667925,25,1181,0.9178035794305371,0.9891538284225665,0.025694070003336344,3.2634801639277073
MTSS1,-0.01171975079512079,0.6826113951693402,0.7364442147394228,25,1181,0.9178035794305371,0.9341526043076251,-0.11182542248429828,9.786022640890216
CBLB,0.011680328375718826,0.6828087481350417,0.7886284295699076,25,1181,0.9178035794305371,0.9482261362983984,-0.008992301541743975,8.985395009292313
CDK2AP1,-0.00961569421093214,0.683060550313314,0.7164114270511274,25,1181,0.9178035794305371,0.928447050495069,-0.16147870902501113,12.489555847612547
DEFB112,0.00849413865670269,0.6832740411802256,0.7743717141621226,25,1181,0.9178035794305371,0.943035805938673,0.10476816450725283,0.0
SMR3B,-0.014226800327546585,0.6829123626881397,0.6436617133944851,25,1180,0.9178035794305371,0.9034713038255219,-0.444145331526804,0.0
HNRNPA1,-0.028801600675318173,0.6830785783312563,0.8929073196245865,25,1181,0.9178035794305371,0.9769187350166856,-0.2792081131478592,12.624780964715711
FBRSL1,0.01118339993598038,0.683407105177207,0.5327541011697883,25,1181,0.9178035794305371,0.8655263013568428,-0.0298593443176222,9.29186944639483
EOMES,-0.01150718902174923,0.6829513236352307,0.14946317466210873,25,1181,0.9178035794305371,0.6199789035584232,0.001061365459750463,4.815794104430385
XRCC3,-0.03364303725948248,0.6832146556828271,0.8390568147897071,25,1181,0.9178035794305371,0.9642378269876224,-0.6117127798352932,8.219333677664636
MPP1,-0.008408209619491971,0.6828416107471011,0.35226840451139885,25,1181,0.9178035794305371,0.7776030234662848,0.0921338108650427,8.593338391910509
EXOSC7,-0.019075754578565918,0.6836093385116934,0.6970010897649037,25,1181,0.9179121648085348,0.9226285649324146,-0.8747077152963787,9.056928275930533
GATM,0.009583339689681232,0.6835836831893263,0.9338667372302977,25,1181,0.9179121648085348,0.9857968144953424,-0.04806652344381702,8.003152645187447
TMEM126B,-0.015201124039147994,0.6836828738227398,0.6875823618678778,25,1181,0.9179421647709133,0.9200089046080827,-0.05609124445060404,8.910145733405443
UCK1,0.008851748486528102,0.6840320399710718,0.7142453768070502,25,1181,0.9179459144212984,0.9279186966763671,-0.13142160247163617,9.151885283382674
ZFYVE27,0.010706443807166621,0.6838912203157183,0.8038540422509023,25,1181,0.9179459144212984,0.9539947601827341,-0.15815621747135836,8.88076981402973
TAC3,-0.009540020877608357,0.6839702131754846,0.615296436657224,25,1181,0.9179459144212984,0.8939297039135216,-0.10165282158713033,0.0
FOXJ2,0.008270600001976679,0.6840299652271238,0.867273783978827,25,1181,0.9179459144212984,0.9712751371259976,-0.06932085042886622,9.838049381782378
B3GNT4,0.011398237626867508,0.6840362113920971,0.8910723105642249,25,1181,0.9179459144212984,0.9763408249756869,-0.195536689362351,4.199498872289717
CYYR1,0.027778190242421855,0.6840440192123913,0.8514419595199416,12,370,0.9179459144212984,0.967454653330202,0.11506679552698859,8.680679813625206
ACSM3,0.010907512364973369,0.6837856187052516,0.9833331698341377,25,1181,0.9179459144212984,0.9965976504263583,-0.036648846021198146,5.387046810080081
FHL2,-0.01136409412224746,0.6841625776836763,0.9699120578865271,25,1181,0.9179951233659909,0.9932887720579884,-0.007446348285764015,10.029297705067393
LNX2,0.009074021805810226,0.6841830811813676,0.8200566759127326,25,1181,0.9179951233659909,0.9595605545240606,0.08881497056406161,8.685993910016805
ALKBH2,-0.00837512941720054,0.6843275580121521,0.6206114910579343,25,1181,0.9180515818282132,0.8959169669237437,0.04375077365013963,8.469027438106774
SLC39A7,0.028411387806704047,0.6842983903624122,0.5934362889228881,25,1181,0.9180515818282132,0.8854140536425618,-1.1684391414442974,12.2859172755951
PIGP,0.010215669318704337,0.6847913650359634,0.6710048630185227,25,1181,0.9181123257030417,0.9150056000455242,-0.045339254315623884,8.067972239691752
CTSE,-0.007048486295835418,0.6850641065284464,0.5120023080079119,25,1181,0.9181123257030417,0.8556914330217046,0.10959365345782247,1.0123686348735017
CHMP2A,-0.0433260096176471,0.6846172988197021,0.8182524493129141,25,1181,0.9181123257030417,0.9593271710620392,-1.9005671297809374,10.502979703876449
MRM2,0.026464117843642998,0.684680905974661,0.31795357370995625,25,1181,0.9181123257030417,0.7569338197282562,-0.39802623465662773,9.634341544531399
SDCBP2,0.011207903756567897,0.6849999655968448,0.8732130150690354,25,1181,0.9181123257030417,0.9727277236242877,0.06970694034149108,6.478820752515881
GNB1,-0.016705422965583444,0.6850787473596631,0.7513679601093101,25,1181,0.9181123257030417,0.9371341866389935,-0.15376528064124984,13.09756681628852
PDE4B,0.012801978036029869,0.6847619403266403,0.998610997166509,25,1181,0.9181123257030417,0.9998157941725313,-0.029636184346678314,9.929560614110457
CPVL,0.008113985953018883,0.6849354147065554,0.7068981038575839,25,1181,0.9181123257030417,0.9248305490072224,0.019244310211494944,8.939779082844002
KRT83,0.011121269073808657,0.6850173316521774,0.5747044962870522,25,1181,0.9181123257030417,0.8788935030211628,-0.1322413726195378,4.137825949353088
PLEKHH1,0.010091570237080946,0.6844956387165706,0.9449466165425751,25,1181,0.9181123257030417,0.9878060853043149,0.05985007170650473,7.648665530387571
DBNL,0.011224036038240813,0.6850648594805482,0.9412520332902529,25,1181,0.9181123257030417,0.9869231237892716,-0.029740854474111927,10.952611632498963
CERS2,0.018857999823075622,0.6850896725172437,0.5707553908928662,25,1181,0.9181123257030417,0.8783225981891507,-0.3427113727884664,12.376391929735853
THRSP,-0.011703212983147832,0.6847530586928046,0.7229232192002515,25,1181,0.9181123257030417,0.9300796956737206,-0.14102093027856663,3.9872010207295494
HSD17B12,0.03268959380557579,0.6846619910174179,0.4242592660965262,25,1181,0.9181123257030417,0.8138860490399927,-0.5434598605579722,10.876392623914352
ZXDA,-0.019560373629757693,0.6856047153319478,0.5994728310390136,25,1181,0.9183239431068293,0.8874791391479981,0.0003855566844027871,5.655205490250184
CYP2C9,0.008322340098959533,0.6854844592105478,0.8123954048901791,25,1181,0.9183239431068293,0.9571000003341525,0.06478309014856166,0.0
CRNN,-0.010605407190248141,0.6857085089653303,0.39849283802099766,25,1181,0.9183239431068293,0.8023102491078495,-0.0013967568344957861,0.0
RAVER1,-0.01278253235436387,0.6855436796378431,0.9412520332902529,25,1181,0.9183239431068293,0.9869231237892716,-0.0737904326356156,10.752402088694167
BPIFB3,-0.010809553612665085,0.6856620853615634,0.45973440187474435,25,1181,0.9183239431068293,0.8319202300954729,-0.1078997463171342,0.0
ITPRIP,0.012092763396497501,0.6856635376618982,0.368416648242502,25,1181,0.9183239431068293,0.7872814824974739,-0.05384703068068575,9.531776343699786
SNRPE,-0.03522204980266963,0.6853544936330938,0.6184950122609092,24,1022,0.9183239431068293,0.8949799687101574,-2.004918519994191,10.305515502957032
PTPA,0.022775825547720174,0.6854464964521962,0.8250231845575322,25,1181,0.9183239431068293,0.9608658562159723,-0.8077105325810564,11.739966931265357
TMEM278,-0.014475765057539405,0.6855038558117318,0.692713953119402,25,1181,0.9183239431068293,0.921443167164985,-0.07339312664772389,0.0
TMEM143,0.010278212933600761,0.6859924783755125,0.8631663724129248,25,1181,0.9186356332898666,0.9704330192323127,-0.15328080863037333,6.524649269784497
FHOD3,0.008780783374603245,0.6862927102817493,0.9030098602239623,25,1181,0.9187778662072035,0.9793074757273418,0.054161813438505055,7.524820195012599
RALGPS2,0.011212818183636467,0.6866408711399359,0.5672122833892029,25,1181,0.9187778662072035,0.8773881516090233,0.043313210707317876,8.251949428008153
TAS2R5,-0.007577578773172916,0.6867584304266512,0.8700140576073179,25,1181,0.9187778662072035,0.9719764527698952,0.03807784342611938,2.6662549193639955
ANXA13,-0.010830055559527645,0.6863739794191854,0.4714419845803771,25,1181,0.9187778662072035,0.8392163432453829,-0.052420268944875885,1.8429092223218255
COQ7,0.018544818914685013,0.6865696523588543,0.6892913081752889,25,1181,0.9187778662072035,0.9209211271061103,-0.2953572046946306,8.420131757514152
MMP28,0.013915822832435226,0.6864881530180423,0.40402680029038773,25,1181,0.9187778662072035,0.8043822849085399,-0.10117718888003235,5.166455621603168
CA12,-0.008284993423667366,0.6867285517512991,0.604726884153836,25,1181,0.9187778662072035,0.8898939482775899,-0.023071373317947105,8.318987226382568
C1orf54,0.027716775923204637,0.686620848084991,0.6059422850988505,25,1181,0.9187778662072035,0.8902942571376178,-0.13563551165555351,7.09356893099668
UPK3B,-0.008727250041203598,0.68681134522334,0.8132958145790035,25,1181,0.9187778662072035,0.957154584616442,-0.017207948336076324,
WDR20,0.009501435773308236,0.6867666001115901,0.7841653484229977,25,1181,0.9187778662072035,0.9464774409378548,-0.03751823614602556,8.570053173695634
GTPBP4,0.048876198501568435,0.6868160458781638,0.6769378753931927,25,1181,0.9187778662072035,0.9162268299875708,-1.821849476290046,11.173081608677968
ATPAF2,0.013367615843274588,0.6864478852134422,0.9204958209261964,25,1181,0.9187778662072035,0.9835772936671014,-0.13392295031328938,7.857730937089653
HEATR1,-0.03560016851016301,0.6866750332596132,0.8567844505490099,25,1181,0.9187778662072035,0.9682360863927836,-1.6053163320684585,10.816100403500656
ARRDC1,0.009877674559748195,0.6867463887673085,0.9251041367876156,25,1181,0.9187778662072035,0.9854704574123411,-0.08181531954541604,9.603443082739325
NLGN2,0.00786462708274669,0.6869115710306283,0.8309017223854043,25,1181,0.9188371040768517,0.9628343533729277,-0.060014885990113766,9.176825093921114
CGREF1,-0.00708870139248538,0.6870153989741319,0.743894063248292,25,1181,0.9188727998622457,0.935331635096075,0.1863133270406118,8.406092614179911
SCRIB,-0.014552171297583627,0.6870407466261295,0.934789601153142,25,1181,0.9188727998622457,0.9857968144953424,-0.06954331814567973,11.144457556897617
P2RX5,-0.013156086208354907,0.6871045160483791,0.5778730585821201,25,1181,0.9188895493185775,0.8796877335458015,0.05597176546230096,6.166622834122627
SLC18A2,0.009081960310098149,0.6871672253852662,0.8974973301134356,25,1181,0.9189048786921625,0.9779581212115492,0.026207440498891857,1.3201934784770435
NLRP1,-0.009384093115114043,0.6875339985279801,0.6634067808501803,25,1181,0.9193267805820441,0.9111870538050236,0.021840218359100973,7.9508562839221195
SYK,-0.009174401759301962,0.6876336748734942,0.39525899792223884,25,1181,0.9193915013165779,0.8007648293911753,0.011477253616374736,9.908315848584948
FCAR,0.009489683027035845,0.6877521554174473,0.4485387413240247,25,1181,0.919481352429932,0.8286367371400254,0.1369763200418082,2.0567343379905765
TPTE2,0.01440885309827239,0.6878726747073189,0.6075645178867595,25,1181,0.9195739156174559,0.8910714354840081,-0.17523819029631058,0.6720302360633026
ZNF564,0.010160442582688542,0.6880081569977101,0.6470633774712358,25,1181,0.9196864666114463,0.9039729973850197,-0.014870882803339616,7.7859634348603795
NOL7,0.023641493352691056,0.6883194262447818,0.4229146653208333,25,1181,0.9200339643678853,0.813430458123523,-0.7160580924444334,9.804565804706362
MPRIP,0.013637401001936722,0.6884807145062557,0.7360067510915599,25,1181,0.9201036903353855,0.9341263486567639,-0.22637978215750718,10.784870254241639
UBA52,0.016557032877402955,0.6884943445091009,0.931098683632607,25,1181,0.9201036903353855,0.9857968144953424,-1.3631560854344327,13.192336069509405
ABHD14A,-0.012969790310648158,0.6885255321465732,0.40402680029038773,25,1181,0.9201036903353855,0.8043822849085399,0.02518288802798395,7.31874991916245
NDUFS4,0.009800786106463538,0.688618396590635,0.8164491848000278,25,1181,0.9201592122562542,0.958286989111036,-0.11752143260703232,8.696636505253373
ZNF813,-0.008493975069256322,0.6887183747560242,0.7373193982452441,25,1181,0.9202142036186568,0.9344168867777887,0.02037243777050829,6.657952504725432
DDX41,-0.02352467813345216,0.6887621898815455,0.5255374692069772,25,1181,0.9202142036186568,0.8620025942508514,-1.4917018300768514,10.354964283246026
HINT2,-0.00919126473853115,0.6889344557360986,0.9477183356811754,25,1181,0.9202603072067478,0.9888012031362244,-0.047039998145897814,8.565055193697148
FGR,-0.01020178258083394,0.6889882394778212,0.9842589811722927,25,1181,0.9202603072067478,0.9965976504263583,-0.028515109376595828,7.644529304411293
TG,0.011950742406857824,0.6890533090490099,0.651238197308758,25,1181,0.9202603072067478,0.9057125661943177,0.012772098561497162,2.823599620229684
ATL2,-0.044641511327387584,0.6889194610918047,0.9884253765365687,25,1181,0.9202603072067478,0.9973988447356992,-0.7465574159962803,10.958118163046233
SECISBP2L,-0.008896713118746888,0.6890234318149477,0.615296436657224,25,1181,0.9202603072067478,0.8939297039135216,-0.0650374813872212,9.861571866679721
SLC39A13,-0.01360834542038201,0.68911626312702,0.8732130150690354,25,1181,0.9202758407783269,0.9727277236242877,-0.013587786994418854,9.680038919652414
JPH4,-0.008069929363851647,0.690493260382593,0.8016101575307888,25,1181,0.9203405961109886,0.9532244667872256,-0.1809191081220913,3.1615249453569847
FAM133B,-0.03281374445590579,0.6908573226537081,0.8691004579439355,25,1181,0.9203405961109886,0.9718899706351415,-1.155113328836469,6.792464559799033
KCNE4,0.026257075991034634,0.6895283103211125,0.6565656452131836,12,368,0.9203405961109886,0.9090528887268503,0.19143698942588944,6.996312607777218
SLC26A7,0.0077646561054592785,0.6908281204519661,0.8092459313302646,25,1181,0.9203405961109886,0.9555870131500147,-0.0030004729088090763,3.8137256523628773
SPOCK3,0.00791684935655361,0.6907529401516104,0.7277113498856445,25,1181,0.9203405961109886,0.9310970710897106,0.11957409536354054,0.5640209487060877
SLC25A36,-0.009001630986422598,0.6905862677192738,0.23649886179104307,25,1181,0.9203405961109886,0.700704079771182,-0.0007874362290355692,10.312405740729567
GSTO1,0.01232955565354376,0.6898233528862434,0.5578158546705214,25,1181,0.9203405961109886,0.873477957392116,-0.05898094912545399,10.338944750330455
GLIS2,-0.014733213897404174,0.6910561599919554,0.759306985129794,25,1181,0.9203405961109886,0.9393915081947174,-0.13297739879212328,9.23093186427371
TMEM219,0.007654545081486223,0.6907883641182364,0.7377571178417682,25,1181,0.9203405961109886,0.9344168867777887,0.0261075614617393,10.750016460972546
HGH1,0.009632107780948737,0.6909069867701476,0.6234816938092966,25,1181,0.9203405961109886,0.8972578506835494,-0.03554497681003186,9.865170111894864
HERC2,-0.019070057699037163,0.6902358689832833,0.8060995445092927,25,1181,0.9203405961109886,0.9546378001846726,-0.08731534306555623,10.31092334076348
GUCY2D,-0.010578336873420233,0.6902123040353654,0.7917567291041467,25,1181,0.9203405961109886,0.9498855820665366,-0.09753034620466029,1.5193079086303598
KRT4,0.01649919861985015,0.6908077753956312,0.6487319823901667,25,1181,0.9203405961109886,0.9049644605755469,-0.09932655802862667,2.7158339176607464
IKBKG,-0.03454478349914861,0.691014606744502,0.9292537753809267,25,1181,0.9203405961109886,0.9857968144953424,-0.17657709658883525,8.660331688095429
FGGY,-0.00984252847103849,0.6906017530555552,0.8331652395207428,25,1181,0.9203405961109886,0.9630569114763525,0.1209875090642797,6.741170764681344
KLK14,0.011197122298580782,0.690577111621692,0.6238921913068146,25,1181,0.9203405961109886,0.8972578506835494,0.05415912756674339,3.3129773126105357
SYT2,0.012853065585493068,0.691063843959531,0.6112216063147848,25,1181,0.9203405961109886,0.8924203747928026,-0.21377543928109805,3.1938073083193625
B4GALNT1,-0.012049234972924913,0.6898099183091124,0.7868423554654661,25,1181,0.9203405961109886,0.9472855026085183,-0.07970783516360919,6.235709545532041
TDRKH,0.012293839037930812,0.6903213242710109,0.4858507372221258,25,1181,0.9203405961109886,0.8465193645492727,-0.08017708653274182,9.280622827190241
CFAP65,-0.010410089981436254,0.6893206565672954,0.5030809613677567,25,1181,0.9203405961109886,0.8510939445499807,0.023136683202854214,1.5053173155854083
ZNF705B,0.012791818199832758,0.6899135780329964,0.8812686640024525,24,1022,0.9203405961109886,0.9751575214653452,-0.11532588382404321,
TRAM1L1,-0.010796742799933826,0.6908588482711155,0.9241822675294156,25,1181,0.9203405961109886,0.9852266491718162,-0.06952406215054563,6.33096253777331
NTAN1,-0.012410320508548109,0.689375426247308,0.6271803679280648,25,1181,0.9203405961109886,0.8980253275826982,-0.11740809047563605,9.412610503490601
TGM4,0.007291208534702044,0.6902315062828321,0.691429721439469,25,1181,0.9203405961109886,0.921443167164985,0.0006057995900819465,0.46558989224312475
MEA1,0.011248833127805224,0.6896747822840524,0.4541171189559793,25,1181,0.9203405961109886,0.831659080788445,-0.146318723263468,10.653947819830183
ZNF532,0.015298384299020973,0.689831494048275,0.47179930803460635,25,1181,0.9203405961109886,0.8395190426087652,-0.17089801436624968,10.834049889239083
AFMID,0.00794755087839085,0.6905685964970023,0.6284153506588518,25,1181,0.9203405961109886,0.8984305256469359,-0.04848710189251069,8.801861924977693
TAGLN2,0.010054355712985713,0.6904842838921257,0.7522487929368885,25,1181,0.9203405961109886,0.9373574083496421,-0.10617345459732475,14.28387787691567
RHBDL2,-0.009980023498719126,0.6905073354267661,0.8736701795197788,25,1181,0.9203405961109886,0.9727277236242877,0.030210284948184004,7.2381585312303685
LCN8,0.013007812312088834,0.6908361711127913,0.4775367388623909,25,1181,0.9203405961109886,0.8423719886415673,-0.21215541416862932,0.0
CCDC152,0.012130761937390377,0.6900832409439577,0.4551674024228617,25,1181,0.9203405961109886,0.8317025420112494,0.12520848197520137,4.889385226636187
ATRNL1,0.009313266842660345,0.6910154288639916,0.30300647910417144,25,1181,0.9203405961109886,0.7475131081210118,0.17129899147921265,3.5833989212550685
TM9SF1,0.009791383522646607,0.6907198111363073,0.9564994619428367,25,1181,0.9203405961109886,0.9912149252786804,-0.09697461248205362,10.489553121464517
OR10G8,-0.015327780688510921,0.6896327541879478,0.4901370996201698,24,1065,0.9203405961109886,0.8484675151168715,-0.03544518443128086,0.0
PRR16,-0.005073721341338502,0.6903887592866014,0.5727283278976028,25,1181,0.9203405961109886,0.8783434525771395,0.04977412921917893,5.366361565836107
ACBD7,-0.011037713050323902,0.6903205178850594,0.9694493910343199,25,1181,0.9203405961109886,0.9931552894153225,0.1006932048220015,6.769528259490232
TRAPPC13,-0.01334274993525067,0.689503413416257,0.5687856965704807,25,1181,0.9203405961109886,0.8774753785774146,-0.1538849659100018,8.379878138271767
RIPOR1,0.009353085059664631,0.6921923737987213,0.7377571178417682,25,1181,0.9204079684527157,0.9344168867777887,0.09496776013414841,9.952375222046285
RIMBP2,-0.011666153136194471,0.6918403077424691,0.6625646644797424,25,1181,0.9204079684527157,0.9108179618804199,0.0702533579992131,1.5997216239367793
CLMP,0.009802402807385577,0.6913015301434325,0.7434551648307367,25,1181,0.9204079684527157,0.935331635096075,0.040773886548999855,7.547060537939299
SV2C,0.011036562072890513,0.691804785568046,0.5632878988002191,25,1181,0.9204079684527157,0.8757751940853836,-0.12214143947176116,0.880685924744627
ETFA,-0.010289182392574023,0.691893996892689,0.723358059092339,25,1181,0.9204079684527157,0.9300796956737206,0.06878072459551691,10.170998832821544
DPYSL5,0.006925943445765803,0.6920649865241093,0.6659356790282751,25,1181,0.9204079684527157,0.9126944397888929,-0.06136409453587636,2.012014074725001
PEX7,0.008228796186828785,0.6914098896209335,0.9787044747557503,25,1181,0.9204079684527157,0.9958094499713647,-0.07288375513352369,7.304004797353143
RELB,0.013950835745846976,0.6917205530026385,0.7810454006338783,25,1181,0.9204079684527157,0.9458313688637855,-0.09255764738936717,9.277619482628108
SH2D5,-0.007736584617489606,0.6919329511362634,0.9703747348654952,25,1181,0.9204079684527157,0.9933654584878507,-0.03449428360668811,2.2096868231387354
MUC7,-0.008386699379700331,0.6912750957966081,0.6765134178397123,25,1181,0.9204079684527157,0.9162268299875708,0.015596072124632817,0.0
ZNF530,-0.008384865557896554,0.6912500791576265,0.8691004579439355,25,1181,0.9204079684527157,0.9718899706351415,0.03681753505103936,6.296076654313762
CCDC190,-0.007100977250814572,0.6920647638887097,0.6726979378823608,25,1181,0.9204079684527157,0.9151856391630205,-0.022921900473343144,0.0
PDCD5,0.015779416558292292,0.6915874916632212,0.9625107092241112,25,1181,0.9204079684527157,0.9918838808676746,-0.49636299385133387,10.300649677150847
RPN2,0.018220054044361,0.6917217096204156,0.9888883309191489,25,1181,0.9204079684527157,0.9973988447356992,-0.8627804677525689,13.319234971947054
GLCCI1,-0.012157410876735261,0.6920248133656693,0.9740764965889831,25,1181,0.9204079684527157,0.9945819406765748,0.13075125608458235,7.915622929612134
PLA2G4A,0.012654018666794206,0.6916305264339935,0.9117474986709304,25,1181,0.9204079684527157,0.9821645496914373,0.12437161311450844,7.315798662924449
PLA2G1B,-0.010016131722039329,0.6913280621977446,0.4433445313368459,25,1181,0.9204079684527157,0.8264478043838049,-0.04042127208322915,0.44418996761130514
TDRD1,0.006576046441164784,0.6921012036767553,0.5617218191691953,25,1181,0.9204079684527157,0.8751615205076758,0.0312150463984529,1.3629124729865874
RPA3,-0.02672288253198052,0.6920032520307016,0.8205078818095137,25,1181,0.9204079684527157,0.9595605545240606,-1.9577278505292004,8.315547753438537
LIMK1,0.012608005742125377,0.6919609987971147,0.553146210069384,25,1181,0.9204079684527157,0.8729443071809387,-0.035272357014226825,10.529950471080419
PTOV1,-0.011093506052637925,0.6921621312726687,0.6608817117877799,25,1181,0.9204079684527157,0.910648580194166,-0.24676817769764234,10.853932582199388
SLC28A1,0.01314535321161469,0.6923327496802528,0.4409323779026869,25,1181,0.9205263632297651,0.8247818139133193,0.027227991895359602,3.1142294028649684
LRIG1,-0.012931660408034718,0.6926357134611784,0.6888639225436728,25,1181,0.9205461507271318,0.9206931272458703,-0.002926815508132273,10.424004203258146
C1GALT1C1,-0.00987850326174021,0.6925782735556523,0.7077610888151582,25,1181,0.9205461507271318,0.925192395096931,0.12130356269867036,9.307669390140937
KCTD4,0.008406249357975765,0.6924630769232272,0.812845578808546,25,1181,0.9205461507271318,0.957127270397691,0.07418937428530918,0.3652445821988308
CIDEB,0.009304158287862768,0.6924739939451875,0.7890751221613068,25,1181,0.9205461507271318,0.9485724065080714,-0.11434688263921823,8.623503486753695
MTCH1,0.012977385056777289,0.6926472892629431,0.965285870734166,25,1181,0.9205461507271318,0.9923484089057638,-0.012336804713330773,12.150199449573801
DEFB1,0.009823819255690876,0.6926556614583939,0.957424116787777,25,1181,0.9205461507271318,0.9912617467940565,0.04566038872695308,6.034988847050178
CFAP45,-0.009650606921294255,0.692937400752747,0.31403278100786425,25,1181,0.920852333276329,0.7547140860812241,-0.03049741030403251,4.822428229091111
TOP3A,0.03544593355833947,0.6930557444461616,0.7566577771454166,25,1181,0.9209413482780586,0.9386765325857523,-1.1798858814642803,8.86902911478577
KRT72,-0.01363017293717382,0.693149363210757,0.8631663724129248,25,1181,0.9209974977200507,0.9704330192323127,-0.09977586724699372,0.6973788995509067
C3AR1,0.005830558632374826,0.6932110782419445,0.9251041367876156,25,1181,0.9210112510341069,0.9854704574123411,0.011473390236379112,8.33450710409193
ZNF655,0.01531144716541484,0.6932713637707049,0.7482876023886951,25,1181,0.9210231031912655,0.9358683823974117,-0.11700364778378103,9.649378786170402
USP24,-0.01194267525363607,0.6933919332195226,0.6408219515790492,25,1181,0.9211150358985969,0.9018584423329356,-0.18991865852764486,10.826758245394876
UNC50,-0.02022968051481744,0.6935836054409237,0.4447262832601986,25,1181,0.9213014022639604,0.8264478043838049,-0.5072664811240585,9.098754540378224
PVR,0.0071048009761375125,0.6936975493339812,0.9181926539950965,25,1181,0.9213845005264901,0.9830494673266107,-0.05281686496412694,10.049383191559198
SPRED2,0.010454847718019578,0.6938596668039834,0.5504311284652553,25,1181,0.9214566246361824,0.8719657712263004,0.12065883589841088,9.626770819907374
ARL14EP,-0.009753851674545446,0.6939060176488969,0.3815351820454105,25,1181,0.9214566246361824,0.7932870302940926,0.017383833529753118,9.01354268370639
PDIA4,0.011366318717369914,0.6938786073678502,0.5012327395715017,25,1181,0.9214566246361824,0.8505350859521715,-0.10061949328426245,12.716399972214898
FBXL12,-0.010417939980291072,0.6939674393582473,0.5492695338713998,25,1181,0.921469946322033,0.8714344374312573,-0.10557070106440927,8.388629507015088
UNKL,-0.00967261474517613,0.6940219770881149,0.7628436558785088,25,1181,0.9214741259657154,0.9395898882784407,0.008066136816602005,8.063567552337478
BCL7C,-0.009551703222414817,0.6942143274410666,0.7588652533190922,25,1181,0.9216066476210726,0.9393915081947174,-0.07181537244368708,9.550406747275769
FZD10,-0.008916817868238384,0.6942759799266883,0.6083763602719664,25,1181,0.9216066476210726,0.8916179316395312,0.05672642834277917,4.594742553008347
CCT6A,-0.02450935649580166,0.6942743411100911,0.883738203324514,25,1181,0.9216066476210726,0.9751575214653452,-1.3534252598680572,12.554505615813923
OR9G1,0.011731986269973474,0.6943553663618578,0.5051143885936342,24,1065,0.9216437985220574,0.8522023054076453,-0.10081746964186332,
SGCA,-0.009957876474802951,0.6944168064781537,0.5519818001229316,25,1181,0.9216571248674889,0.8728776714006982,-0.16834039303532294,1.5770750413950485
TP73,0.010219875100850179,0.6946549070872741,0.8132958145790035,25,1181,0.9216683404694109,0.957154584616442,-0.06686770204035099,4.485656473478743
DPH7,-0.016067234954906348,0.6946422869557833,0.7957837543140966,25,1181,0.9216683404694109,0.9515970989400511,-0.11923798729121166,8.36553094757354
WNT8B,-0.009606434968562491,0.6946406817174996,0.47825659186539027,25,1181,0.9216683404694109,0.8428126730946744,0.05488558184347422,1.1188579729081558
LZTS1,-0.010387531078194968,0.6946469515313427,0.8074476149000169,25,1181,0.9216683404694109,0.9550358299981664,0.01972828803460796,8.21108322361804
CEP250,0.007516749901393935,0.6946822609694991,0.7846113398765779,25,1181,0.9216683404694109,0.9465060505467519,-0.06825894360334744,9.977412175729965
ATP1B1,-0.008367083467714032,0.6947777919542174,0.8404177036680344,25,1181,0.921726885730325,0.9643881892020686,-0.13313009479657092,11.699274143278192
CACNB4,0.010321289795104133,0.6949189659610132,0.6169297065267914,25,1181,0.9218459701595715,0.8945630412204347,0.08581261989266835,4.465582208689811
TAS1R3,0.0119884345686119,0.6950331512648082,0.8942839533141772,25,1181,0.9218610426310583,0.9773514699138485,-0.0010528708330308084,3.5475593072754323
PHLPP1,-0.011623413538170976,0.6950074872322451,0.31739150497775837,25,1181,0.9218610426310583,0.7566002493693412,0.013091305676230161,9.09904320799392
SMARCD2,-0.014711338085121456,0.6951235680093311,0.49387596702159153,25,1181,0.9218717117664866,0.84942275961391,-0.16334253319968503,11.5957949467278
LRRC37B,0.017032299020174668,0.6951440195635863,0.7469686747682421,25,1181,0.9218717117664866,0.9358683823974117,-0.4438190572871475,7.02381788811897
PREX1,-0.010049578382534466,0.6953451018260643,0.26422095559382563,25,1181,0.9220019981396997,0.7205697269586141,-0.07983315081894013,9.991143158980012
RFTN2,-0.008869661450970526,0.6953121194168375,0.7194477312210221,25,1181,0.9220019981396997,0.9290232801760152,0.07607395752581984,5.351254449542617
BBS5,0.010111640335924765,0.6954596014174192,0.4982830825241069,25,1181,0.9220174575242694,0.8500346258909487,-0.06566746836218712,6.935451877029937
ZNF208,0.01925531828428073,0.6954269726066733,0.5067881797607798,25,1181,0.9220174575242694,0.8529396331228218,-0.23604005619278415,4.252287790525745
ARMCX5,-0.008404585944658413,0.695548993892448,0.90944704146348,25,1181,0.922067796058368,0.9818939607708128,0.06305118681904287,8.08179176039512
PHAF1,-0.01252412543615912,0.6959121294406239,0.8349770504478665,25,1181,0.9221347050909435,0.9633854637140913,-0.07543160942518456,8.964431255134633
